,Weeks on Chart,spotify_track_explicit,spotify_track_duration_ms,spotify_track_popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,Debut Position,LyricPositive,LyricNeutral,LyricNegative,TweetPositive,TweetNeutral,TweetNegative,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 0,Classification
1605,1,TRUE,309637,69,0.616,0.684,7,-6.032,1,0.311,0.0305,0,0.376,0.312,179.503,4,42,7,89,2,7,87,5,0.25126192,0,0.228390977,0.033327948,0,0.054792728,0.135751411,0,0.294213146,0,4
1606,1,TRUE,153351,71,0.765,0.542,1,-6.755,1,0.39,0.278,1.87E-05,0.609,0.734,171.945,4,42,6,82,10,0,100,0,0.712925196,0.27694127,0,0,0,0,0,0,0,0,4
1607,1,FALSE,174604,58,0.813,0.456,1,-7.667,0,0.0685,0.169,2.85E-06,0.105,0.587,108.801,4,43,0,100,0,6,90,3,0.712656677,0,0,0.060221665,0,0.205901325,0,0,0,0,4
1608,1,FALSE,129173,86,0.465,0.27,4,-16.661,1,0.0425,0.902,0.00104,0.145,0.58,94.519,4,40,0,100,0,0,100,0,0.203710049,0,0,0,0,0,0,0.770473361,0,0,4
1609,1,TRUE,170573,72,0.404,0.564,11,-7.013,0,0.0344,0.915,0.00252,0.134,0.371,93.631,4,52,5,68,26,8,91,0,0.190193862,0,0,0,0,0,0,0.767684817,0,0,5
1610,1,TRUE,293137,59,0.781,0.676,1,-4.387,1,0.0596,0.25,0,0.0783,0.328,75.944,4,53,14,79,7,3,96,0,0.314950526,0.360322446,0,0,0,0,0,0,0.321542591,0,5
1611,1,FALSE,206498,71,0.362,0.714,9,-3.07,0,0.0835,0.269,0,0.21,0.309,67.4,4,52,33,59,7,0,100,0,0,0,0,0.066571817,0,0,0.925258815,0,0,0,5
1612,1,TRUE,207306,63,0.657,0.571,2,-12.519,1,0.14,0.106,0.00121,0.0735,0.626,167.961,4,51,11,84,4,86,13,0,0,0,0,0,0,0,0,0,0.986144602,0,5
1613,1,FALSE,214760,65,0.71,0.511,6,-6.442,1,0.0424,0.145,0,0.131,0.183,86.995,4,54,19,73,7,6,93,0,0,0,0,0.076791048,0,0,0,0,0.900977612,0,5
1614,1,TRUE,265366,60,0.694,0.493,1,-8.581,1,0.373,0.0331,2.04E-06,0.431,0.313,166.457,4,54,3,60,36,4,90,4,0,0.654460609,0,0,0,0,0,0,0.340991169,0,5
1615,1,TRUE,118066,62,0.357,0.238,8,-16.78,0,0.265,0.142,0.0859,0.55,0.494,156.907,4,54,8,73,17,9,87,3,0,0,0,0,0,0.969985485,0,0,0,0,5
1616,1,TRUE,221595,67,0.382,0.379,7,-9.423,1,0.0515,0.285,3.24E-06,0.0858,0.148,175.515,3,55,23,66,10,12,87,0,0,0.799218118,0,0,0,0,0.18901217,0,0,0,5
1617,1,FALSE,174000,57,0.721,0.459,4,-6.408,1,0.032,0.248,0,0.212,0.46,119.914,4,55,9,90,0,19,79,1,0,0.396778971,0,0,0,0.594228923,0,0,0,0,5
1618,1,TRUE,282546,62,0.64,0.841,1,-2.426,0,0.0466,0.153,0,0.0457,0.0471,121.075,4,47,3,89,7,3,96,0,0.155964017,0.011386314,0,0,0,0.11958617,0.577608883,0.03673397,0.095755138,0,4
1619,1,FALSE,222400,76,0.811,0.719,9,-6.553,1,0.0497,0.0129,1.36E-05,0.0742,0.865,103.979,4,45,15,84,0,41,54,3,0,0,0,0,0,0.898486316,0,0.093423463,0,0,4
1620,1,TRUE,234973,63,,,,,,,,,,,,,47,3,81,15,0,100,0,0,0.133388937,0,0,0,0.13778092,0.082353659,0,0.64120996,0,4
1621,1,TRUE,145588,73,0.46,0.686,0,-5.948,0,0.0367,0.00146,0,0.375,0.252,148.054,4,47,6,93,0,21,78,0,0,0,0,0.584712446,0,0,0,0.215453804,0,0.187544405,4
1622,1,TRUE,269286,58,0.769,0.55,9,-6.299,0,0.359,0.0283,0,0.139,0.36,97.01,4,47,13,63,22,4,89,6,0,0.097112454,0,0,0,0,0.197154269,0,0.701184869,0,4
1623,1,TRUE,142969,75,0.7,0.46,4,-8.111,0,0.0661,0.142,4.81E-05,0.111,0.286,151.901,4,48,36,59,4,17,71,10,0.709876001,0.256774157,0,0,0,0,0,0,0,0,4
1624,1,FALSE,597933,55,0.366,0.552,6,-8.35,1,0.0317,0.206,0.0595,0.178,0.114,97.98,4,78,1,92,5,53,45,1,0,0,0,0,0,0.205150366,0.783576369,0,0,0,6
1625,1,TRUE,201254,48,0.647,0.59,6,-9.931,1,0.247,0.0609,0,0.381,0.415,92.275,4,97,18,72,9,14,81,4,0.237762019,0.137337878,0,0,0.192793727,0,0.319899052,0,0.108444653,0,6
1626,1,FALSE,180906,73,0.54,0.821,6,-3.789,1,0.0875,0.0397,0,0.423,0.685,148.791,4,97,0,97,2,10,90,0,0.124529108,0.148061007,0,0,0,0,0,0.718194366,0,0,6
1627,1,TRUE,174661,58,0.658,0.535,11,-8.197,1,0.515,0.257,0,0.0981,0.395,150.055,4,97,4,87,8,3,73,23,0,0.342071027,0,0,0,0.573194802,0,0,0.077933706,0,6
1628,1,TRUE,221360,60,0.746,0.531,10,-5.607,0,0.0379,0.0637,2.66E-06,0.118,0.321,77.047,4,97,3,83,13,7,87,4,0.035539828,0.195892036,0,0,0,0,0,0.355347604,0.406695008,0,6
1629,1,TRUE,330506,55,0.616,0.641,8,-7.275,0,0.0938,0.139,0,0.0958,0.68,82.73,4,97,9,76,14,0,100,0,0.154690683,0.027770519,0.207243949,0,0.224704131,0.118669257,0,0,0.263956487,0,6
1630,1,TRUE,167653,62,0.798,0.529,8,-9.288,1,0.482,0.227,0,0.114,0.368,78.967,4,97,4,85,9,18,79,2,0,0.100441277,0,0,0.350504696,0,0,0,0.538437784,0,6
1631,1,TRUE,221492,75,0.464,0.547,7,-8.137,0,0.339,0.0511,0,0.155,0.423,67.003,4,66,9,89,1,0,100,0,0,0,0,0,0,0.819672585,0,0,0.17112568,0,5
1632,1,FALSE,225360,66,0.617,0.468,2,-6.908,1,0.0291,0.65,0,0.141,0.333,119.921,3,98,7,92,0,3,96,0,0.111135699,0,0,0,0,0,0.876156211,0,0,0,6
1633,1,TRUE,250293,61,0.826,0.597,1,-7.807,1,0.432,0.00278,0,0.156,0.35,118.044,4,96,1,73,25,1,98,0,0,0.727090895,0,0,0,0.047924638,0,0,0.219512492,0,6
1634,1,TRUE,259340,53,0.85,0.723,9,-6.622,0,0.205,0.23,0,0.0876,0.817,134.011,4,96,5,82,12,0,100,0,0,0.681373894,0,0,0,0.121202148,0,0,0.194504872,0,6
1635,1,TRUE,194240,56,0.793,0.607,4,-6.488,0,0.082,0.218,4.95E-06,0.348,0.15,140.992,4,95,8,80,10,0,95,4,0,0,0,0.700735092,0,0,0,0,0.289720446,0,6
1636,1,FALSE,208238,67,0.792,0.867,2,-3.527,1,0.191,0.0396,0,0.143,0.655,123.044,4,94,8,89,1,0,100,0,0.505887687,0.485945255,0,0,0,0,0,0,0,0,6
1637,1,FALSE,191146,71,0.747,0.76,1,-4.294,1,0.187,0.448,0,0.153,0.682,99.975,4,96,7,92,0,8,90,1,0.627041578,0,0,0,0,0,0.358665764,0,0,0,6
1638,1,TRUE,163201,72,0.731,0.204,9,-11.314,0,0.0369,0.307,0.0109,0.0989,0.191,142.141,4,94,20,60,20,5,94,0,0,0,0,0,0,0.962490976,0,0,0,0,6
1639,1,FALSE,198973,66,0.498,0.408,6,-7.946,1,0.0331,0.644,0,0.0993,0.383,78.942,4,94,2,91,6,12,84,3,0.256891489,0,0,0,0,0,0,0,0,0.727715969,6
1640,1,FALSE,193792,67,0.676,0.776,8,-6.629,1,0.0908,0.0374,0,0.226,0.792,113.92,4,95,4,89,5,0,100,0,0.789451897,0.140603334,0.050463248,0,0,0,0.011684931,0,0,0,6
1641,1,TRUE,129720,77,0.735,0.197,3,-13.378,0,0.537,0.768,0.000276,0.296,0.383,147.899,4,95,0,71,28,2,95,2,0,0,0,0,0,0,0.893354058,0,0.092603296,0,6
1642,1,TRUE,171713,66,0.84,0.543,1,-7.738,1,0.476,0.0399,0,0.117,0.161,170.067,4,95,3,83,13,9,85,5,0,0.133823454,0,0,0,0,0,0,0.860875845,0,6
1643,1,FALSE,236685,66,0.606,0.655,6,-6.328,1,0.402,0.139,0,0.103,0.696,159.824,4,95,6,93,0,0,100,0,0,0.925774336,0,0,0,0,0.016379651,0.051535148,0,0,6
1644,1,TRUE,353697,60,0.733,0.361,1,-11.129,1,0.135,0.348,0.000285,0.0942,0.0361,94.902,4,95,3,90,5,10,84,4,0.202595055,0.140438452,0.308712363,0,0,0,0,0,0.341656595,0,6
1645,1,FALSE,175013,60,0.556,0.902,4,-5.143,1,0.0449,9.17E-05,0,0.0888,0.96,145.914,4,96,0,100,0,6,93,0,0,0,0,0,0,0.134925559,0,0,0.846462011,0,6
1646,1,TRUE,257380,70,0.444,0.287,5,-10.631,0,0.0375,0.849,2.82E-06,0.161,0.246,124.027,4,96,1,90,7,4,93,1,0,0,0,0,0,0.065888472,0,0.062785357,0.864457667,0,6
1647,1,TRUE,143295,69,0.836,0.747,1,-3.368,0,0.136,0.339,0,0.0739,0.758,84.435,4,89,2,68,28,7,89,3,0,0.148997873,0,0,0,0,0,0.583107293,0.256413072,0,6
1648,1,TRUE,170882,55,0.67,0.75,11,-4.954,1,0.205,0.0103,0,0.338,0.529,94.405,4,96,1,87,11,15,83,1,0.023769954,0.246941105,0,0,0.433181524,0,0,0,0.291062385,0,6
1649,1,TRUE,218880,62,0.774,0.575,10,-7.004,0,0.173,0.00521,0,0.194,0.665,102.858,4,96,6,86,6,0,100,0,0.077059753,0.31548807,0,0,0,0.080281526,0,0,0.521341622,0,6
1650,1,FALSE,238386,64,0.591,0.73,2,-6.179,1,0.0422,0.0185,0,0.333,0.209,99.943,4,96,0,98,1,5,94,0,0,0.987664878,0,0,0,0,0,0,0,0,6
1651,1,FALSE,188120,66,0.368,0.321,3,-5.904,1,0.0272,0.769,0,0.135,0.0673,139.001,4,96,27,66,6,33,66,0,0,0,0.772950709,0,0,0.193700016,0,0,0,0,6
1652,1,TRUE,229160,59,0.784,0.728,0,-4.549,0,0.0539,0.34,0,0.222,0.713,110.165,4,96,18,77,4,0,100,0,0,0.369721651,0.107227787,0,0,0,0,0,0.51345551,0,6
1653,1,TRUE,300973,64,0.752,0.489,1,-5.233,1,0.137,0.11,3.57E-06,0.202,0.373,108.005,4,94,9,80,9,66,33,0,0,0.143112928,0,0,0,0.685613513,0,0,0.166234136,0,6
1654,1,TRUE,198280,53,0.77,0.715,1,-5.92,1,0.0449,0.0373,0.00172,0.0959,0.468,150.024,4,98,7,67,24,0,100,0,0,0,0,0,0,0,0,0,0.981622279,0,6
1655,1,TRUE,159400,53,0.725,0.692,5,-5.742,0,0.257,0.00841,0,0.0912,0.298,169.025,4,100,10,80,9,24,73,1,0,0.47383967,0,0,0,0,0,0,0.517820477,0,6
1656,1,TRUE,180333,64,0.607,0.783,9,-6.891,1,0.139,0.0036,0,0.216,0.182,87.026,4,94,9,80,10,1,97,1,0.634505689,0.135992691,0,0,0,0,0,0,0.22205025,0,6
1657,1,FALSE,245426,64,0.396,0.305,2,-6.481,1,0.0387,0.891,0,0.169,0.251,165.398,3,87,6,74,19,16,82,2,0,0,0,0,0,0.921054125,0.060333561,0,0,0,6
1658,1,FALSE,232928,23,0.52,0.508,6,-8.391,0,0.257,0.00623,0.051,0.118,0.671,87.795,1,87,36,58,5,85,14,0,0.397206575,0.091950439,0,0.38988018,0,0.113642283,0,0,0,0,6
1659,1,TRUE,130612,69,0.725,0.696,5,-4.947,0,0.041,0.0222,1.20E-06,0.108,0.443,147.014,4,86,0,77,22,3,83,13,0,0.158861861,0,0,0,0.701339424,0,0,0.132862806,0,6
1660,1,FALSE,181899,78,0.745,0.693,2,-5.479,0,0.034,0.339,0,0.123,0.248,98.039,4,86,2,97,0,30,69,0,0,0,0,0,0,0,0,0.952605903,0,0,6
1661,1,TRUE,180960,62,0.86,0.408,0,-5.389,1,0.189,0.166,0,0.111,0.0548,75.481,4,86,6,80,13,11,78,9,0.196430415,0.402472377,0,0.055842616,0,0,0,0.159689218,0.180974886,0,6
1662,1,TRUE,331266,65,0.622,0.867,1,-5.298,1,0.0893,0.111,0.000104,0.346,0.339,140.011,4,87,4,90,4,0,100,0,0.306755394,0.364385933,0,0,0,0.323164493,0,0,0,0,6
1663,1,TRUE,249751,57,0.746,0.644,7,-2.605,1,0.232,0.4,0,0.095,0.542,146.178,4,86,9,70,20,0,96,3,0.153850853,0.697089195,0,0,0,0,0,0,0.143411443,0,6
1664,1,TRUE,195053,78,0.642,0.782,5,-3.395,0,0.0477,0.381,0,0.108,0.396,162.005,4,86,16,78,5,0,100,0,0,0,0,0,0,0.423832357,0.360072196,0,0.169764563,0.038825467,6
1665,1,TRUE,271693,56,0.611,0.611,8,-8.751,1,0.143,0.388,0,0.113,0.38,142.187,4,86,3,85,11,10,84,4,0,0.474748373,0,0,0,0.054920822,0.285774708,0,0.179902166,0,6
1666,1,TRUE,213534,60,0.752,0.784,0,-4.941,1,0.0754,0.322,0,0.11,0.464,135.039,4,86,26,62,11,4,95,0,0.173925564,0,0,0,0,0,0.142190129,0,0.212333769,0.465663671,6
1667,1,FALSE,227928,69,0.492,0.532,6,-7.035,1,0.027,0.134,0,0.101,0.267,81.306,4,87,12,87,0,6,91,2,0.93861413,0,0,0,0,0.0413738,0,0,0,0,6
1668,1,TRUE,236947,61,0.684,0.791,5,-4.435,1,0.309,0.0939,0,0.359,0.529,153.992,4,88,12,83,4,0,100,0,0.186769202,0.60570401,0,0,0,0,0,0,0.198984385,0,6
1669,1,TRUE,229525,56,0.844,0.699,1,-5.794,1,0.335,0.191,0,0.194,0.753,132.955,4,88,2,73,24,25,75,0,0,0,0.058409993,0,0,0.842995346,0.093223423,0,0,0,6
1670,1,FALSE,182720,54,0.494,0.885,10,-5.725,1,0.0326,0.000171,0,0.114,0.471,75.992,4,88,10,86,3,7,90,2,0,0.535033941,0,0.45626539,0,0,0,0,0,0,6
1671,1,TRUE,138872,65,0.705,0.816,10,-7.046,0,0.32,0.0805,0,0.476,0.929,94.211,4,87,11,73,15,17,80,2,0,0.367217273,0.050526381,0,0,0.437030643,0,0,0.139036044,0,6
1672,1,TRUE,237452,73,0.72,0.517,10,-9.191,1,0.369,0.199,0,0.164,0.445,119.952,5,87,28,66,5,0,100,0,0.512628913,0.206963807,0,0.107180819,0,0,0,0,0.167666838,0,6
1673,1,TRUE,186944,71,0.669,0.557,8,-8.835,0,0.0498,0.0574,0,0.0662,0.553,144.043,4,87,4,46,50,6,82,10,0,0.109521881,0,0.16760397,0,0,0,0.715422273,0,0,6
1674,1,TRUE,204520,59,0.881,0.549,10,-5.589,1,0.272,0.0091,0,0.137,0.202,144.019,4,87,17,82,0,18,67,13,0.679752469,0.284614205,0,0,0,0.028766083,0,0,0,0,6
1675,1,FALSE,231653,72,0.432,0.52,1,-5.515,0,0.0548,0.277,0.371,0.138,0.303,164.047,4,87,37,54,8,22,77,0,0,0,0,0,0.661985993,0,0.267134964,0.061661232,0,0,6
1676,1,TRUE,150475,80,0.799,0.526,8,-5.153,1,0.0717,0.334,0.00174,0.0571,0.746,129.875,4,85,5,89,5,0,100,0,0.157188758,0,0,0,0,0,0,0,0.830685735,0,6
1677,1,TRUE,283816,59,0.338,0.729,6,-6.419,0,0.102,0.758,3.24E-05,0.18,0.543,184.174,4,85,3,91,5,9,86,3,0,0.333263338,0.146864802,0,0,0.157495961,0.076223969,0,0.28191179,0,6
1678,1,TRUE,181274,57,0.609,0.836,4,-3.442,0,0.264,0.593,0,0.466,0.584,72.099,4,85,4,74,20,10,81,8,0.044828869,0.350161672,0,0,0,0.461476445,0,0,0.138444692,0,6
1679,1,TRUE,166120,64,0.694,0.796,5,-3.696,1,0.198,0.0713,0.0163,0.096,0.592,78.033,4,100,10,74,14,1,98,0,0.199984133,0,0.08529824,0.427043736,0,0,0,0,0.281546384,0,6
1680,1,TRUE,240956,66,0.631,0.788,4,-7.142,0,0.102,0.371,0.000317,0.108,0.544,157.769,4,61,11,86,2,5,88,6,0,0.147907466,0,0.669332504,0,0,0.06695804,0,0.107464135,0,5
1681,1,FALSE,184516,79,0.544,0.552,9,-7.45,1,0.0991,0.67,4.57E-05,0.415,0.554,159.738,3,84,13,80,5,5,94,0,0.162555382,0.211258337,0,0,0,0.151147902,0.365957886,0,0.102130502,0,6
1682,1,FALSE,285200,53,0.592,0.569,10,-6.374,1,0.0634,0.12,1.75E-05,0.251,0.562,135.414,4,84,21,77,1,14,80,5,0.053546231,0.191346824,0,0,0,0.03959582,0.199064046,0.51227802,0,0,6
1683,1,FALSE,76973,66,0.593,0.0668,11,-15.268,0,0.0722,0.949,1.31E-05,0.194,0.19,102.456,4,84,0,92,7,2,95,2,0.010001933,0.010002651,0.010001603,0.010002762,0.010001963,0.010004114,0.010002469,0.010001653,0.010002823,0.909978032,6
1684,1,TRUE,109373,77,0.829,0.582,7,-5.721,0,0.0415,0.525,0,0.0759,0.51,108.028,4,84,21,54,23,2,95,2,0,0,0,0,0,0.118741602,0,0,0.866705775,0,6
1685,1,FALSE,259186,84,0.53,0.512,7,-9.261,1,0.0259,0.615,0.00453,0.129,0.411,95.946,4,84,4,92,4,13,84,2,0.949977696,0,0,0,0,0,0,0,0,0,6
1686,1,TRUE,235693,64,0.66,0.698,5,-6.266,0,0.0467,0.0266,0,0.296,0.396,120.959,4,85,11,85,3,16,82,1,0,0,0,0,0,0.335990071,0.619541287,0,0,0,6
1687,1,TRUE,287992,54,0.924,0.716,11,-5.801,1,0.165,0.0716,0,0.201,0.254,129.987,4,85,6,87,5,12,81,6,0.031823944,0.122268096,0,0,0,0,0,0.189432621,0.654291868,0,6
1688,1,TRUE,235232,65,0.593,0.632,6,-5.381,0,0.541,0.0133,0,0.64,0.0789,173.369,4,88,0,86,13,1,92,6,0,0.878202498,0,0,0,0,0,0,0.110832885,0,6
1689,1,TRUE,179013,69,0.508,0.557,8,-8.967,0,0.0478,0.00235,0.0134,0.588,0.199,77.572,4,88,6,90,3,8,86,4,0.537524819,0.399545401,0,0,0,0.053065397,0,0,0,0,6
1690,1,TRUE,140792,69,0.857,0.642,0,-3.656,1,0.0588,0.00823,0,0.106,0.0658,150.06,4,92,18,76,4,10,87,2,0.287018061,0.581970274,0,0,0,0,0,0,0.124144621,0,6
1691,1,FALSE,237203,68,0.433,0.905,11,-2.171,1,0.101,0.00803,0,0.337,0.375,148.149,4,92,29,68,2,0,100,0,0,0.217063904,0,0.463424921,0,0,0.302430093,0,0,0,6
1692,1,TRUE,187748,55,0.705,0.474,2,-7.534,1,0.355,0.0751,0,0.229,0.179,146.244,4,92,1,83,15,12,78,9,0,0.466219336,0,0.239107579,0,0,0,0,0.2889781,0,6
1693,1,TRUE,200773,62,0.814,0.635,7,-6.609,0,0.0809,0.0935,0,0.0892,0.784,87.581,4,92,13,80,5,70,30,0,0.141099676,0.845560551,0,0,0,0,0,0,0,0,6
1694,1,FALSE,207306,54,0.529,0.8,2,-3.726,1,0.031,0.00541,0,0.104,0.687,100.035,4,92,1,92,5,2,96,1,0,0.23797819,0,0,0,0.17152977,0,0.580192506,0,0,6
1695,1,TRUE,251573,69,0.445,0.746,6,-6.281,0,0.456,0.268,0.00033,0.138,0.121,170.612,4,92,10,78,11,10,85,4,0.44845593,0,0,0,0,0,0,0,0.544267535,0,6
1696,1,TRUE,173120,67,0.53,0.37,1,-7.416,1,0.041,0.572,0,0.0765,0.291,72.732,4,92,7,89,3,10,85,3,0,0,0,0,0,0,0,0,0.952611566,0,6
1697,1,FALSE,216000,59,0.331,0.614,5,-5.588,0,0.0586,0.0668,1.28E-05,0.108,0.201,139.849,4,93,28,71,0,0,100,0,0.963990033,0,0,0,0,0,0,0,0,0,6
1698,1,FALSE,211066,39,0.578,0.903,6,-3.886,1,0.0533,0.073,0,0.179,0.416,108.798,3,93,34,63,1,12,87,0,0,0,0,0,0,0.119366571,0.389907122,0.477757901,0,0,6
1699,1,FALSE,185920,54,0.847,0.882,11,-4.536,0,0.0551,0.0416,0.000201,0.103,0.793,122.013,4,93,5,94,0,7,92,0,0,0,0,0,0,0,0.941825151,0.038163751,0,0,6
1700,1,TRUE,176386,69,0.769,0.632,10,-4.228,0,0.0537,0.0325,0,0.116,0.294,131.932,4,93,1,86,11,4,93,1,0,0,0,0,0,0.839693964,0,0,0.15016973,0,6
1701,1,TRUE,227808,66,0.515,0.431,4,-8.251,1,0.257,0.665,0,0.147,0.184,141.392,4,93,11,78,10,3,89,6,0,0.135148332,0,0,0,0.703314185,0,0,0.15467073,0,6
1702,1,TRUE,153557,53,0.825,0.7,11,-5.098,0,0.243,0.0379,0,0.139,0.317,132.996,4,93,4,83,12,100,0,0,0.319264174,0.279939026,0,0,0,0.037459783,0,0.180064783,0.178218186,0,6
1703,1,TRUE,219753,57,0.666,0.693,1,-3.638,1,0.199,0.047,0,0.115,0.132,159.972,4,93,7,79,13,0,100,0,0.020052642,0.547564328,0,0.185940102,0,0,0,0,0.242690638,0,6
1704,1,FALSE,224866,78,0.427,0.262,7,-8.541,1,0.0276,0.746,0,0.068,0.228,104.085,4,93,15,84,0,19,80,0,0.10378734,0.880821645,0,0,0,0,0,0,0,0,6
1705,1,FALSE,254999,79,0.786,0.428,5,-10.011,0,0.31,0.0933,1.10E-06,0.156,0.556,97.001,4,93,8,90,1,11,78,10,0.023640731,0.162866175,0,0.130294397,0,0.29557693,0.382946044,0,0,0,6
1706,1,FALSE,187026,70,0.553,0.507,11,-6.24,1,0.0304,0.473,0,0.108,0.57,83.093,4,94,6,93,0,68,31,0,0,0,0,0,0,0,0.976307988,0,0,0,6
1707,1,FALSE,203506,76,0.462,0.538,0,-5.527,1,0.059,0.0137,0,0.429,0.405,139.256,4,92,20,54,25,11,86,2,0.887761533,0,0,0,0,0,0,0,0.098897956,0,6
1708,1,FALSE,240927,65,0.437,0.863,11,-5.28,0,0.0941,0.00302,0,0.144,0.233,194.073,4,90,8,83,8,16,78,4,0,0.191230983,0,0,0,0,0.716967404,0.084935136,0,0,6
1709,1,FALSE,293453,72,0.557,0.496,0,-9.602,1,0.0563,0.808,0.000173,0.0772,0.265,149.983,4,89,10,89,0,49,49,1,0.213654861,0.477981657,0,0,0,0,0.297419816,0,0,0,6
1710,1,FALSE,137173,31,0.664,0.848,2,-3.528,1,0.0661,0.00765,0,0.149,0.702,136.144,4,91,3,63,33,95,4,0,0,0,0,0.983324528,0,0,0,0,0,0,6
1711,1,TRUE,144724,70,0.68,0.313,3,-13.672,0,0.0347,0.582,0,0.19,0.405,135.034,4,89,17,74,7,6,86,6,0,0.542913198,0.303070754,0,0,0,0,0.141281158,0,0,6
1712,1,TRUE,254946,67,0.899,0.467,11,-8.608,0,0.175,0.0407,2.80E-06,0.132,0.475,120.038,4,89,7,86,7,21,57,21,0.688198566,0,0,0,0,0.134607375,0,0,0.173324049,0,6
1713,1,TRUE,209040,55,0.88,0.495,1,-3.476,1,0.0681,0.0148,1.47E-06,0.121,0.47,124.055,4,89,13,81,4,2,95,1,0,0,0.353315175,0.250972062,0,0,0,0,0.388709068,0,6
1714,1,FALSE,213019,69,0.318,0.838,6,-6.039,1,0.0793,0.0091,8.51E-05,0.451,0.0668,140.005,4,90,5,77,17,0,100,0,0,0,0,0,0,0.072152719,0,0,0.9155339,0,6
1715,1,FALSE,171250,53,0.667,0.492,8,-8.612,1,0.03,0.321,0,0.0744,0.796,95.976,4,90,0,100,0,12,84,3,0.973518968,0,0,0,0,0,0,0,0,0,6
1716,1,FALSE,273640,71,0.312,0.499,7,-6.282,1,0.0397,0.272,0,0.0901,0.191,148.173,4,90,8,86,4,21,73,4,0,0,0,0,0,0.147253141,0,0,0,0.842866182,6
1717,1,TRUE,186344,72,0.532,0.704,5,-3.895,0,0.26,0.093,0,0.184,0.591,96.004,4,90,2,59,38,0,100,0,0.760476112,0.01982332,0,0,0,0,0,0.019758346,0.196678296,0,6
1718,1,FALSE,194997,68,0.531,0.491,5,-5.47,0,0.042,0.447,0,0.0703,0.521,129.38,4,90,65,34,0,77,22,0,0,0,0,0,0,0,0,0.622749448,0.35672912,0,6
1719,1,TRUE,280160,66,0.828,0.487,6,-6.142,0,0.0343,0.247,1.86E-05,0.136,0.761,85.027,4,91,10,80,9,0,100,0,0.503504753,0.045498498,0,0,0,0.283281147,0.162402719,0,0,0,6
1720,1,FALSE,236826,68,0.652,0.295,2,-11.045,1,0.0477,0.281,1.03E-05,0.0809,0.196,75.065,4,91,2,94,2,4,93,2,0.199811816,0,0.719581425,0,0,0.071143165,0,0,0,0,6
1721,1,TRUE,230129,52,0.816,0.414,1,-7.953,1,0.119,0.423,0,0.125,0.197,150.008,4,91,27,55,16,1,96,1,0.079957098,0.140599251,0.401846319,0.165382892,0,0,0,0,0.208855748,0,6
1722,1,TRUE,169266,69,0.646,0.756,9,-9.017,0,0.487,0.393,3.23E-05,0.202,0.596,193.881,4,91,6,79,14,0,98,1,0,0,0,0.700945497,0,0.288237542,0,0,0,0,6
1723,1,FALSE,220387,50,0.526,0.412,9,-9.292,1,0.0385,0.804,0,0.117,0.289,79.732,4,91,5,80,14,0,0,100,0,0.168078437,0,0,0.375137299,0.29060328,0.156497836,0,0,0,6
1724,1,TRUE,130613,60,0.618,0.582,1,-9.454,1,0.297,0.625,3.84E-06,0.265,0.48,90.035,4,91,10,79,10,8,65,25,0,0.899007618,0,0,0,0,0.092654176,0,0,0,6
1725,1,TRUE,219733,73,0.867,0.663,10,-5.838,0,0.178,0.443,0,0.117,0.481,121.978,4,91,4,65,30,1,98,0,0,0.271923155,0,0,0,0.061049595,0,0.243681416,0.420591325,0,6
1726,1,FALSE,161840,74,0.272,0.238,2,-12.148,0,0.0349,0.89,0.00925,0.275,0.119,83.507,4,91,4,92,4,6,89,4,0,0,0,0.548645854,0,0,0.371287763,0,0.058178958,0,6
1727,1,TRUE,179021,66,0.912,0.587,7,-7.395,1,0.0582,0.0394,0.01,0.111,0.435,143.027,4,91,2,96,2,4,92,3,0.219839185,0.100553624,0,0,0,0,0,0,0,0.669452727,6
1728,1,FALSE,212047,59,0.568,0.355,2,-7.99,0,0.0359,0.419,1.01E-05,0.126,0.291,174.034,3,97,11,88,0,8,90,1,0,0,0,0,0,0,0,0.960857034,0,0,6
1729,1,TRUE,131755,56,0.853,0.805,11,-3.331,0,0.202,0.146,0.0515,0.204,0.879,134.55,4,100,16,70,13,6,89,4,0,0.437215745,0.397165537,0,0,0,0,0,0.15697059,0,6
1730,1,TRUE,212373,73,0.454,0.66,0,-4.357,1,0.168,0.0364,0,0.181,0.568,184.353,4,100,1,96,1,1,98,0,0.252988875,0.736880243,0,0,0,0,0,0,0,0,6
1731,1,TRUE,231673,60,0.559,0.531,10,-6.981,0,0.404,0.0137,0,0.293,0.333,144.367,4,100,11,87,1,0,100,0,0.150347441,0.249752,0.065947026,0.256468475,0.040536087,0,0,0,0.233172894,0,6
1732,1,FALSE,221205,68,0.69,0.784,11,-4.724,1,0.056,0.01,4.08E-05,0.22,0.284,109.969,4,100,14,71,14,5,94,0,0,0,0,0.657509506,0,0.32892552,0,0,0,0,6
1733,1,TRUE,215360,59,0.587,0.671,2,-4.48,1,0.144,0.0823,0,0.161,0.1,127.133,4,100,5,74,20,0,100,0,0.070312813,0.293937504,0.627698958,0,0,0,0,0,0,0,6
1734,1,TRUE,163804,84,0.661,0.723,5,-6.976,0,0.0566,0.179,1.23E-05,0.14,0.316,113.778,4,100,4,93,2,0,100,0,0,0,0,0,0.32099548,0.197322249,0.466780782,0,0,0,6
